Athlete_ID,VO2_Max,Sprint30m_sec,PushUp_MaxReps,PullUp_MaxReps,CMJ_AirTime_sec,CMJ_Height_cm,Punch36_Time_sec,Punch36_Speed,Punch36_Effective,YoYo_Level,Body_Weight_kg,Resting_HR_bpm,Training_Freq_perWeek,Fatigue_Level_1to5,kmeans_label
Athlete_011,56.83000366899243,4.606576096141119,69.17463268093759,17.02087472940309,0.5665035589218773,34.20666331241381,22.14971360457701,1.5718497286168838,5.005307052985617,17.06817009327615,74.53993353849316,58.093500167984736,4.989720229923956,1.0167563646373343,1
Athlete_012,56.84591620056474,4.696348604534589,77.87256862225115,14.989111782855128,0.5097772269615285,35.496303769071524,21.78566145060329,1.692249958300329,4.011227533097613,17.074719045441057,74.03531899434236,60.85869345605096,5.005415444494563,1.0032271046697727,1
Athlete_013,58.56701897044461,4.813404789107744,75.80037253074742,16.973062011806707,0.4946292425236902,34.483410323990014,24.615572876100185,1.9333032684579297,3.9755151695226343,15.964718125001571,69.54127343627354,63.79894890686133,4.978740498993603,1.0302120129313963,1
Athlete_014,53.05318505475157,4.707619208461832,82.77175307517565,18.03314831429441,0.5295312810013302,37.229109737593824,22.722694686197432,1.422582026500987,5.001009768070828,15.081531832006355,61.56783789560127,56.96799365277796,5.021944600983924,1.9684570564884336,1
Athlete_015,53.5181835083687,4.487880791970284,77.71232905457498,16.0438225465599,0.5217609188781462,38.28639823766344,23.721710123469148,1.7887513774453432,2.9758776037606096,13.943317709456457,65.93275869830275,60.005283927475645,5.014443412086502,0.9685448316421706,1
Athlete_016,56.49076886438071,4.82871357245648,82.30543794646397,14.948673170282497,0.4949784747749877,36.329732460520574,22.636888349323844,1.8019311519945649,2.99035732540989,14.062680126960846,65.99151966941699,64.07620967145637,5.000529879222083,2.0205102930488006,1
Athlete_017,55.41609008608589,4.575994615214242,63.71563246018755,20.90731806370159,0.535417060569333,36.17963733384642,21.810689583342164,1.5666486690731638,4.001549099312531,14.95214754556805,62.63311634108605,64.02623929660737,6.030459653086042,1.0221465335242408,1
Athlete_018,58.78015233651958,4.894002542333257,80.1199240288667,21.7503289936492,0.4846963734684075,34.27855058260395,22.497874122162884,1.6628606114225235,3.009528216116925,16.908361968461044,72.55826352437613,63.01505310413576,6.005918668449279,1.007374397410269,1
Athlete_019,55.79475343412896,4.616282744694239,82.14044867195287,20.811713404849144,0.6157951284380208,34.46325117827275,21.414576363997213,1.595193559920221,5.0039847423293935,16.908798423918658,62.154896941464536,55.0343889899201,5.996629889222108,2.015635051894943,1
Athlete_020,54.49704838810816,5.1097166294773775,68.21424505037984,19.06371702459233,0.4935488861468196,33.586082044071745,19.793932503357777,1.8859566874681604,5.01325529835436,16.97603476900718,75.9656460513356,59.12139970614546,5.020315701551548,1.994532098992208,1
Athlete_021,61.675515043390746,4.626393406184616,71.23011160683738,14.916966045066916,0.5238872632271694,31.48765113365044,23.327307304180845,1.801689060713673,3.977710359927918,17.073970723916393,75.80429090545239,58.036024409037445,5.041987336243768,1.9921291917552684,1
Athlete_022,57.28030638907751,4.738622845746592,79.94756734103807,21.003549520457405,0.5350084105623503,35.27848716833833,19.749433143952952,1.828682617420295,3.993684125190263,15.073269769760712,66.32242058599554,61.85737639338423,5.042353833146988,1.995601418306828,1
Athlete_023,58.2034339205696,4.979680115275494,60.027534388015205,20.970999942167264,0.6183955729582061,35.40721182715025,21.55160577633488,1.7135672336324104,5.014166391672713,17.13838489547408,69.44314591305411,54.84590739804211,5.057053516631397,1.996970306659624,1
Athlete_024,54.421112485163015,4.550353251700981,59.69824946772914,23.06657562539245,0.4842724383840979,40.45187039358176,21.305544366183334,1.8285620571156065,5.015757649666105,16.063474859207577,67.68938856725485,63.209414731825966,4.965517958441134,1.0051316539216713,1
Athlete_025,56.85033086045585,4.840993688471306,74.01091475172612,16.879747103756653,0.5547627292430476,39.079474246306496,22.92590803438493,1.7058764908542197,3.9742162558442073,16.967791490096577,71.59415951921632,59.91646021077179,6.0000491057634,0.9769964347645416,1
Athlete_026,58.52311604847527,5.070381785342025,60.38858468635298,23.01166611533649,0.5879063401426866,37.156851529907215,24.384468521793032,1.83267773044267,5.007191129758386,14.048805126852,72.98097995726287,57.94058371229154,6.018082506344433,1.997531561450529,1
Athlete_027,55.25097319440586,4.48764440174297,81.18763854692152,14.923053133151315,0.5369175894480233,40.265231473459885,23.815146827337102,1.6865627648210793,5.002225799497525,17.037505978072964,69.11228655448562,62.85648026172639,5.00647507730693,0.9928362069169784,1
Athlete_028,58.86653621934679,4.836203701838506,74.99380645625659,14.950303645100403,0.5038036607798997,38.62219948093984,23.09784476834196,1.6270448218993536,5.01029430222551,15.009632715468642,69.79229797785295,59.07564904246069,4.995485857857254,1.9780120302712625,1
Athlete_029,56.67981015014469,4.842120287523601,84.23125727294988,18.071197691843143,0.5488646700513399,32.00038618278313,20.992675064839958,1.8782385625269256,2.9510187608052805,14.07197944321264,65.71707997686809,58.98076263075616,4.984480240575478,1.988933714441482,1
Athlete_030,57.27325653024898,4.956619262465495,67.14602205985963,22.791255545023528,0.6097916410069072,38.09198114013366,21.68710461440892,1.6982697434120388,3.9993066647475546,14.94891079703399,69.71798125696989,58.82321946647177,5.003508509272823,0.9780564455080538,1
Athlete_031,56.67567257275132,4.547885962270829,71.76083292762117,20.007911970407427,0.5231960493510396,37.36202479663432,21.582607297758084,1.6077717088781485,4.986784536123234,14.996335950541896,68.78504448877031,55.0306031951284,6.00825517245153,0.9728645913445202,1
Athlete_032,62.50583630979787,4.5395925695758566,79.89079356662587,17.20574342955268,0.6069853949525572,35.41089569356247,21.305376035271543,1.6056798171399649,4.012667555641095,13.98017986362335,64.46225480130215,55.11642836374324,5.025991102434943,1.966739511133854,1
Athlete_033,57.90115373953958,4.910255756823587,60.24862708706254,14.929659095957726,0.5590948151107131,33.18549110480534,21.35614251290948,1.5969050298431426,4.983838612233563,15.02135194872303,67.93062803864241,61.99518049459494,5.012490213480958,1.000219764421987,1
Athlete_034,55.41452805325033,4.842660188325205,74.80903354803851,17.989736179520506,0.6004431725968264,37.15150419401012,21.433804433934505,1.7828306130999758,2.9835721794000363,15.119851143784397,66.41675258840094,62.00716923937585,5.022012897862292,1.973012406955157,1
Athlete_035,60.137357584193104,4.854949175809267,65.89155728802872,23.0897241082606,0.5615552343344442,31.654469738028364,21.21335530058049,1.691262004554688,3.000279105242964,16.95740104624909,65.64084077480305,60.15707205148711,5.004333112777903,1.0097521812488792,1
Athlete_036,55.13683972667207,4.866857536078344,63.532783165568446,17.078662868299133,0.5297842624952583,35.90316566634237,23.338894231954523,1.9317477371771647,4.002576463975807,16.031589352748355,63.556738376851776,57.97394717485978,6.005917358803631,1.9987623858064625,1
Athlete_037,58.67314645221426,4.657232156555331,81.13785717826347,22.951721757629603,0.6149128545865883,34.94644562324722,20.343505919548296,1.8147431515273948,3.0158121287469344,15.010363092090495,68.38607588941814,55.73943509487776,5.000968869470084,0.9912668982141694,1
Athlete_038,52.96088517849197,4.852576001336637,81.86806119798109,21.044338285151465,0.5608920065150091,33.19715233226145,20.96617040813396,1.7194774162889503,5.02611531440092,15.010698298070562,64.94747245251702,55.85767997676404,4.987336488966799,1.9959634297650832,1
Athlete_039,54.557584396272304,4.859816387416169,62.06074507254656,18.02276631542713,0.5576320870066752,38.59361384413648,19.61511057929174,1.840183318267916,4.985877865206643,14.935037939188978,65.88967170953096,62.94199829416951,5.960355908592967,1.0024223024988133,1
Athlete_040,58.41768704614075,4.657865818526477,70.71027362996391,16.865559701883686,0.5798568723089065,35.78105267494557,24.07315003618184,1.649853703202676,5.028393234369792,17.076658552850322,72.31992877315999,58.92569859540504,5.974503563265677,1.0029986575618564,1
Athlete_041,59.8410985684912,5.169755516267574,75.04391843829248,24.15853015717079,0.5853008269423788,36.30959582976944,20.83135723469544,1.5280391220037437,4.0026084006368405,16.00872340860176,70.48830004075477,58.190738757484304,5.988386246384328,1.0111720828228985,1
Athlete_042,58.26127015895907,4.892572403620223,77.91690335637406,19.005961834519905,0.5820576877061531,37.76519234397333,23.01836936711313,1.6008003018112489,4.025706687195487,14.036906945109962,64.2203124956622,64.32306385860124,5.009169706940918,1.9754599194781652,1
Athlete_043,57.713895851515154,4.564515499285744,64.08840672760162,18.915202231332767,0.4948068217606932,36.19589185955216,22.695615175500112,1.7147314033089127,3.9989504390714177,17.00246932021482,69.08553690961774,55.01653107893879,4.997137009818757,1.9766858495300403,1
Athlete_044,57.25881094875282,4.9293930602590486,80.87055714460986,16.855588680641272,0.5219604021013795,36.88681636553669,23.849826376002188,1.6786664558090192,3.972210500551913,17.02920107313526,68.50250618904259,61.01562095066224,6.009646718792201,0.9888946269167878,1
Athlete_045,54.33216047055405,4.605865316296177,83.7881261519912,22.739292349862534,0.5240629916701594,37.714326972265,21.710848225149075,1.7871517814424591,3.996533171602858,16.02050690742718,74.93901478044565,56.92302940760819,5.994747771513676,0.980623201873677,1
Athlete_046,56.293506308428505,4.952466111343683,73.01057676682886,18.03575403334589,0.5234104886764497,37.08085968084553,20.572841803738356,1.6887877217995189,3.990647284462145,15.98832263811032,73.04807931183653,59.853264545699375,6.022990323981216,0.9972626783025592,1
Athlete_047,56.67062266461097,5.023239654504862,64.36933209138564,19.019510008097157,0.5161075875453407,36.52666892896976,19.72000002126135,1.7668017800206213,4.016994085065322,16.984294354099934,62.122051738944215,59.15788761839126,6.001208276601792,2.015254538323261,1
Athlete_048,60.68100315930359,4.635773890986373,74.10396750345666,17.937427096923564,0.523345441200512,39.68433892409137,17.722871748647094,1.8594902799198767,3.990042959900826,13.99312927350611,71.4331212014405,59.10996560783275,6.003177674859617,2.015236706890305,1
Athlete_049,59.04569076603124,5.009302591566971,76.09396232079152,19.27295007855609,0.5611049560157831,38.18172317982368,22.309732273965075,1.6956694524203395,4.992257146794819,17.03590695161312,73.17416958670557,58.94117678973721,5.997121090321411,1.0304215229109897,1
Athlete_050,53.54324219436612,4.868571814527538,72.57529935327794,20.88283831734613,0.5689513112262022,35.84027491262022,23.084922390103152,1.750812960074502,5.004051692525328,15.983528371879936,70.16696274923541,54.89259922179658,4.973448445945767,1.0084556558971751,1
Athlete_051,58.88556116586385,4.969864621961585,79.4859955186714,23.04928250725652,0.553237726083002,34.37113334673086,22.556669883193827,1.5276770469578107,3.991745610867786,14.021845509488411,66.64929845878903,55.02720275116681,4.965644780979512,1.0115830501480572,1
Athlete_052,57.12698354114329,5.175232049187223,63.93964591080713,20.825496508654265,0.5328324809531833,37.29661480361703,19.757444544736675,1.6859360735064672,3.989985556373575,16.015879171567754,77.66830521617652,56.99909034901692,4.979625417073504,1.007467279884719,1
Athlete_053,56.24427462103921,4.742517236387424,70.91981950033285,19.031260618449902,0.6006044350113878,36.24126811647889,23.562657225888763,1.5777702497396515,4.977166220990102,13.919945342198758,70.8247155029854,63.920866864735046,6.007239255118547,1.0172318575274697,1
Athlete_054,59.41387298969396,4.650729953422127,75.1374008980152,23.91001055231288,0.5486397499647474,39.3935469834117,20.902916342774745,1.7109745988482905,3.016645073948563,15.04407842485694,75.91018469134237,57.9003957059403,6.004663456262242,2.010092720392064,1
Athlete_055,60.3657964717938,4.6213501303684845,75.07290172346156,24.036786761586537,0.5882967299354002,37.99549740353245,20.662718638952008,1.73171066618079,4.968052626592228,16.048638724103586,73.28482913440551,58.776674294634006,5.990888212143677,0.9924399440416608,1
Athlete_056,60.69333186807891,4.640628298562997,80.20596921121071,21.084307991733763,0.5241232823956382,37.50873828836016,20.89037725525694,1.72172959289801,5.025455622875922,16.023509800469636,69.93113078642548,55.91068122381834,5.991780864721177,1.9720191055608147,1
Athlete_057,55.90699782397796,4.772184568611342,66.33787540504275,24.157836309325926,0.5673038604401117,35.87484889772812,22.11025778174496,1.6473901069987569,4.01600881030311,16.906793371755175,65.79834508148306,61.97896049957111,5.998750123698447,1.0039566920034462,1
Athlete_058,57.36909241782438,4.871319554302029,63.04554600446201,18.79451435258664,0.6048986739577548,34.15948127142827,19.61813895272174,1.92860320557166,3.987636037054438,16.054192962675195,68.03187423823583,55.70519140413969,5.966864459401098,1.025002159952874,1
Athlete_059,58.80227297308034,4.857068088796609,59.94967408617437,16.959640155723953,0.4446938790181604,35.412381094381225,21.859695318724523,1.574260949565409,3.996913264678253,16.04177851003827,67.02175753841978,62.93157842801863,5.0218770959958015,1.9811411292781809,1
Athlete_060,60.45191827076578,4.968163928662736,64.12971064632683,21.03111040958404,0.5221133004105982,37.13190025977812,22.622832913025054,1.573979796368454,4.01805509384192,15.007874788583136,62.85438048025006,55.91745129798749,4.995611371315358,1.99616444547138,1
Athlete_061,56.73751606197969,4.7962368497350125,82.38334105967225,15.992549998883309,0.5734849095933932,32.531218275780496,23.611465619818752,1.8731577149801355,3.016871145565317,16.116504111930983,70.50815761444916,62.95546279773919,6.034501513636254,2.019735872214282,1
Athlete_062,57.52884510498242,5.094400718614324,69.6711497751002,23.15425438774483,0.5933026448606339,38.52135716022116,22.20577942565039,1.626507239222446,5.005069712245705,14.949465809407233,74.78503849640659,61.08599093004295,5.019519466585572,1.0123304074077255,1
Athlete_063,55.28565047526211,4.738147504626773,80.96059127870957,24.161165657803885,0.55213665950561,40.15076620830786,20.029737404918155,1.603773473456341,3.004259059301285,15.090922917728951,67.0054785536296,61.9769629412029,6.015571828282636,0.9856056940077386,1
Athlete_064,55.09396262851879,5.337968640672198,64.29023661873147,24.1295416668875,0.55348615472176,32.237440625082755,22.270853208114566,1.9276264242540688,4.009053390963372,14.96804558594659,76.61154861045465,56.07801718443884,5.0174975419300525,2.034603171481931,1
Athlete_065,60.0677566288704,4.902718586642182,62.93584762016082,14.685581314830465,0.6099885955702534,33.35424127602459,20.34220246267098,1.7948765985382813,5.014803043783695,14.855907552524467,61.602521658867886,60.97741805774626,6.009386432834259,1.0075538987338797,1
Athlete_066,61.280728543381535,4.632318882137024,60.41949327534001,19.859238518757365,0.6022838159140828,36.39023093155981,20.44536935609871,1.640164354989116,5.004125968080625,14.050533290571858,72.14237018261012,60.27363237138025,5.985981525148642,1.0454905259187082,1
Athlete_067,57.88363639248476,4.585475274775752,78.74702422504579,20.841086289739067,0.5181978614837588,34.88985594162709,20.03804816148088,1.7211484267678665,4.017705238031764,16.927961261866912,74.64115668766642,57.88525687550512,4.9886043914676685,1.009735888886604,1
Athlete_068,60.82689837050681,4.891501714450449,69.16018598349272,22.139436067271006,0.5492894845806379,36.53383294757472,19.163217366024508,1.8922701274429423,3.976640013964633,13.992664640295017,67.07130898637298,60.968788740236974,4.974605505893789,0.9827862259299764,1
Athlete_069,58.93133726410219,4.7492511265980815,77.95269318179655,24.15498636703952,0.5623503422804287,35.96106797207729,21.21537569302939,1.773900135856979,2.9947984257722493,16.028026410013375,67.55024426081802,58.10829168350991,6.003219870384443,1.99540651288091,1
Athlete_070,56.25375131965397,4.942847698238366,59.867199003227626,22.99754927116524,0.6173037522832762,34.07008249845929,23.6466703785365,1.838090261390391,4.02304292985371,13.93752126367415,72.19666788081832,55.949547997583046,5.996559878909724,1.0181794304784049,1
Athlete_071,58.74401941864035,4.908704910501174,83.41833711632728,15.875865652672577,0.5840351311000543,38.55156305560767,25.47114728622949,1.775368188004803,2.9579713937904266,13.9326668737196,70.02363874897043,64.00654915195273,4.949716653897851,0.9913196474985024,1
Athlete_072,61.8063771462834,4.787400352952711,63.963673054595255,24.05986488165369,0.5466182898256473,36.50879418139036,21.11155307904288,1.7861928870768558,3.974974473015138,15.96473710755282,60.063220866946224,60.89941866370802,4.978597552196836,0.9614189847898166,1
Athlete_073,57.72101732963521,4.638469213708884,71.79889842512102,15.82824396450739,0.5536597098983678,35.050550733162595,23.587389569363744,1.7018646467681875,5.0137127658382346,15.999192781002373,64.65065186051338,61.94309732457981,6.00904827721479,0.983375769506624,1
Athlete_074,61.98946406009538,4.490720581768281,62.95162451841836,18.95705693342984,0.4735130610648511,38.99542812410012,21.540649798808197,1.6990589980426596,3.0123553307969653,16.014438941183606,67.9302239362961,56.3025724797682,5.010388369965838,1.0052242538723404,1
Athlete_075,51.30481266834689,4.726670505019655,74.72044080584209,19.12949514815508,0.590645247972388,35.12810316727365,19.47132308375032,1.7241572538884868,5.003261759616979,13.950891634755603,62.21490716256373,58.887676106185054,5.975612433527288,1.0201459648146307,1
Athlete_076,60.029521120687264,4.975824387498001,83.33260373643239,19.96835233644343,0.5716203382805972,33.51765102061784,23.04806294526655,1.7799312188706005,5.015432244924714,13.99940846370365,66.00764534527912,54.98360964956056,5.99306632150456,0.977450739172282,1
Athlete_077,58.479569144512695,4.8385754011589945,75.1575116953768,16.957386107207252,0.5987410560549117,36.384396831916966,22.38238989387964,1.6721082018817297,3.007080644924467,15.941768119866415,62.46563338456984,61.19830919113425,5.983735323069065,1.981614606332504,1
Athlete_078,57.13970708186208,4.562203887076369,81.70350315414095,21.93433318053417,0.5421878324852373,36.6502431134783,24.49362177252714,1.7100951983417176,4.9922959512402185,16.938666556928673,66.68547073261654,62.00097481344702,5.99873948793919,1.001690756186162,1
Athlete_079,58.18881165272644,4.847562331266651,61.14932267715029,14.833764667652058,0.5531759057044188,37.035220413209736,19.688591426052263,1.6732799587569211,4.018498833259126,16.949633060249738,66.59241688662178,60.01798384981996,4.9826069228082295,0.978464176771408,1
Athlete_080,53.12059009049656,4.8648616620537135,75.90430046790921,20.076090024260957,0.5295158451275739,37.31015133311168,26.11046610049937,1.7148396399571229,4.976702592627007,14.97172727239402,69.17921247845527,59.10803060640586,5.0201138706373625,1.9801419621566363,1
Athlete_081,57.237224481315735,4.631359245400797,78.90463422016998,17.684042622919105,0.5070403738527862,37.00582314364208,24.5028915036402,1.5755359592276468,4.025663723314342,15.981800137765877,67.7626174592056,60.13549501713987,4.973145217446637,1.999684867664707,1
Athlete_082,59.01427211929904,4.821355718792316,82.70056565856062,15.011846948063454,0.523623418862192,36.74035966128854,21.92030955912571,1.9627533075924517,3.981605843246863,14.902394243265826,70.00673731070188,56.20768105623293,5.0264039017951125,1.0052732643823885,1
Athlete_083,61.60063009774721,4.809934745392621,71.17467593399563,20.994207618178216,0.4804991705924361,34.954656229604346,21.535274572710648,1.6311726656248755,3.998868173840648,17.030944213563192,69.53763275510623,55.10858630927248,4.957960607790562,1.000872960628955,1
Athlete_084,56.833579898324,4.584335985194162,77.00866470808944,23.068577242049805,0.5863844749485054,34.57909198247319,20.99445046176408,1.6575746190433414,5.032693653299729,15.003143620021552,72.17588248674284,60.80373787661532,4.990360383012782,0.9916923301176134,1
Athlete_085,55.76214384513109,4.860395713902376,61.57807267202571,18.0403975892875,0.4622939716880005,37.597350760386576,22.06689290648632,1.6222327279443312,5.026307602062987,16.043026439500274,71.60904165416109,61.1694992579428,4.967252198879466,1.9872657435701424,1
Athlete_086,56.73194126278805,4.918422688921996,60.189378266453325,17.91977835843307,0.6270531364619997,36.668376191042846,21.706051073790988,1.7631161096662729,4.031619752330043,16.074281056792458,71.27715518010594,64.09521428637142,5.980338203639168,1.9830448641003664,1
Athlete_087,60.33750408949457,5.01724644787825,59.63672231160065,20.0713229528904,0.480302082220625,37.60464712254785,22.80589436098268,1.6768272183034276,4.996104903336958,15.975095633042306,80.30243884413159,64.07221964611988,5.011626436076571,1.9899454074795808,1
Athlete_088,59.00007115210144,5.007309058006583,78.01943029307648,17.086163600050284,0.6104598738104718,32.645789933700854,21.51959048848601,1.6029909210366944,3.9947407048332,14.026763009650857,69.48192937717394,55.84110762674115,4.989277128580874,1.0287908456135972,1
Athlete_089,56.558326877359846,4.520513495638199,70.07781388592969,20.083795351666662,0.5137142493446293,35.08849036617005,24.09602569038511,1.7554590744116676,3.010046400375016,14.920810506882724,78.35752474656039,55.893504240318514,6.035285313795204,2.022149520176326,1
Athlete_090,59.19919210468963,4.59564023918327,64.13435867220107,21.05565122978636,0.5732494814985527,39.85651209106031,22.271115594430203,1.778636804270478,2.9918523376117228,17.05180138232114,69.64352879104716,55.17059026691106,4.964021215222746,0.9960958538687926,1
Athlete_091,58.18499785407768,4.920317529135194,71.07953756304664,24.087824411632614,0.5197211760016585,37.068357117846055,21.66307026470025,1.697036354765221,3.9973495489138022,16.97774441487211,67.67240709189394,63.57422036418002,5.018348731765975,0.9918103525993824,1
Athlete_092,60.356855981159775,4.905972062073771,62.0273312301843,23.955150361119987,0.6122212659707996,36.63168920300967,23.6378797333805,1.6376139518979005,3.990053537980889,16.944783208429612,66.24488226959086,62.050838795841415,6.010798590221174,0.989499930147668,1
Athlete_093,56.41536194325875,4.897672212944893,59.8686730570864,16.805650599887905,0.5504595389034791,37.33076746208042,19.380068892397905,1.930297683335208,4.996746064658895,14.081272333807552,74.08276413939254,62.1480524085133,5.0284832609673975,2.0235866318491507,1
Athlete_094,57.30649341958512,5.5498286644122325,59.66339291178917,20.94651750392036,0.5913483617730801,40.35718634598335,22.46623696970537,1.7347910908633193,2.987734247597337,13.982921408053686,74.70873401387561,54.806564223146495,4.987501128075083,0.9822709327065045,1
Athlete_095,57.115467716680186,4.901119912856401,66.8901649938716,17.03040587655424,0.5557081706093666,39.98261827996885,22.08827910925832,1.573156270832785,4.00051153861429,15.962737667684818,70.39250698583326,61.77076947219491,4.990655436955541,1.946829157640898,1
Athlete_096,54.17535015464424,5.022144811755928,69.27051664511066,15.991021385700302,0.5650753978687197,32.96554090307156,19.955102644970253,1.8491439457231744,2.9905817244875985,16.977320756570887,72.43822056292073,62.887169851392784,5.997219289797212,0.9841780995747336,1
Athlete_097,58.95979377622873,4.992409989656113,70.01314021079733,23.96441576872738,0.5724241901582856,33.62588066434973,19.41444249980648,1.6103749058241474,5.012630054120297,14.09657087348803,62.66845045057367,57.99022436372025,5.0107917844362415,1.016215275578322,1
Athlete_098,58.67648132285967,4.946116427774192,70.87104182563536,18.06595151471901,0.5290919629338373,32.69261483209769,23.59788543959632,1.9716604232388328,4.974488320086565,15.96277400405922,61.88949210150231,55.35935177870002,5.046098026823279,0.9698404741437612,1
Athlete_099,57.97334786162205,4.743558749061134,71.83863009012376,22.010118451814485,0.4994465143025244,34.45779425119856,23.48268888637956,1.7085036752398948,3.981006067720145,16.871308154639202,72.79828715017152,54.81289456482694,5.990546009148108,1.0233000060559607,1
Athlete_100,57.34094726595606,4.94366911630859,71.1055681060189,23.10450992842669,0.4985612807429764,36.18197472713385,22.21829703210926,1.793207729732644,4.979017158185982,14.992824558023468,67.51498429160591,56.96345587759356,5.01044983437242,1.983749620112599,1
Athlete_101,54.47041991447345,4.63651360715051,73.0442326225387,21.009272072070612,0.5507657170351592,36.36794957346952,24.58579864151337,1.506367531877867,3.029714167992775,16.046515046285485,71.06935534111247,59.09042370472928,5.984969139320891,1.0251260997911935,1
Athlete_102,57.00833506467741,4.75325899312196,60.81665087470886,15.059314636866697,0.5319716988600851,32.95107352816359,22.732004474738385,1.5713528396107448,4.994278205090786,14.078391912386577,65.17647216699021,58.95054148743187,5.973074499872259,2.004196197164552,1
Athlete_103,57.26000768257961,4.705577731547996,77.96907021868759,17.124233548895774,0.4632722985628028,32.31272793035111,23.89942099415194,1.8344307296910007,3.9901603557175376,14.0248710312563,74.713581092568,63.05574026398372,4.992491247345785,2.018517850241393,1
Athlete_104,56.17160257325881,4.811320529357519,76.91293854442104,22.833463423502423,0.5686723041609834,34.37333852738534,22.63237169067103,1.7332759242111833,4.993560330733571,16.002223159621447,61.8192692304477,64.04550586200537,5.948327321652191,2.0170306223009984,1
Athlete_105,57.60904145527299,5.256236705648001,61.86790129017484,15.059025049557356,0.4984745628998064,37.88708015076524,21.711188005504415,1.9024668196133496,3.00477930808508,15.964087235733125,62.29772320926713,55.957518441130304,6.019591723544038,1.043965319073244,1
Athlete_106,58.94615887346353,4.426607912064105,82.13257777347678,22.997672640714587,0.5033268204465554,37.987657646007705,20.39077152828172,1.748908878606208,4.002938799608405,14.035781717940768,73.98190827673125,55.75982743135128,4.999516302364432,0.9921818898889168,1
Athlete_107,62.62686926297277,4.9283155477774825,75.97251800498505,21.965210678842123,0.5510527934757429,39.613073883116925,21.043514516201604,1.7138609370825315,4.966811996806523,15.046151867338311,57.7642921903614,59.93384472313091,6.014924333079866,1.0075723072582343,1
Athlete_108,58.403535890787865,4.490819146013306,66.82796063268364,15.05980291096704,0.5153831142117027,36.012456851487926,21.555963157593364,1.8734945116321235,3.9833900394466455,17.063754101739146,69.26720496404752,62.97500724757136,6.010109307250684,2.0094496928582486,1
Athlete_109,58.64846546097114,4.71359773530636,69.05933669202517,19.72273959618701,0.555565428386987,37.58176199291564,24.05056362056472,1.803076200155781,2.9908146339031325,15.076655607929002,67.6552634089616,55.14414405846118,5.001088648851432,1.9932349404574277,1
Athlete_110,57.894568304835325,5.020212470874312,61.10450219466852,19.13120414218263,0.6282780500124449,38.100439825609655,23.235223307316428,1.6874171288703688,3.0217590223309987,16.058441013574882,64.9456555633324,63.10190121052421,5.007656805407237,0.995569207732558,1
